,0
2022-01-13,-0.0062277951128049125
2022-01-14,-0.008910540926889032
2022-01-17,0.005481245640480692
2022-01-18,0.005671980997365544
2022-01-19,-0.0024270571482127856
2022-01-20,0.000433598378700939
2022-01-21,-0.006495343180874746
2022-01-24,0.0008324024485706349
2022-01-25,-0.0260411858593127
2022-01-26,0.00565457207227138
2022-01-27,-0.014869543688278974
2022-01-28,-0.015090192055303708
2022-02-07,0.02250610800435804
2022-02-08,0.021733465949556274
2022-02-09,0.011453716010001447
2022-02-10,0.013618783148530378
2022-02-11,-0.004651037025348637
2022-02-14,-0.007912460793954912
2022-02-15,-0.0031259253238733464
2022-02-16,0.004206678479677928
2022-02-17,0.003225285319859106
2022-02-18,0.011563296833917436
2022-02-21,0.0010734758376400588
2022-02-22,-0.001259514644664006
2022-02-23,0.0023105872619904044
2022-02-24,-0.01093453856247295
2022-02-25,0.0023012338219243755
2022-02-28,0.0034502966692120385
2022-03-01,0.0044945279522674575
2022-03-02,0.006291802040844674
2022-03-03,0.009675175142169978
2022-03-04,-0.009256473018967482
2022-03-07,-0.01189795862928067
2022-03-08,-0.02600965212658346
2022-03-09,-0.01129868031561665
2022-03-10,0.010395402483510896
2022-03-11,0.006293269796943113
2022-03-14,-0.019211514502967098
2022-03-15,-0.043800097353730694
2022-03-16,0.02097476238131213
2022-03-17,0.01619809384476789
2022-03-18,0.01615515934602585
2022-03-21,0.0029799275117394775
2022-03-22,0.010355965000719669
2022-03-23,0.0025867913112260776
2022-03-24,-0.001973963922415778
2022-03-25,-0.005946871017426747
2022-03-28,0.005566841453809701
2022-03-29,0.00028911464240533036
2022-03-30,0.011463863524735718
2022-03-31,0.005547488133221146
2022-04-01,0.0066324826879753385
2022-04-06,0.009582498718647026
2022-04-07,-0.0139018940033927
2022-04-08,0.006592020867924431
2022-04-11,-0.01901924406213673
2022-04-12,0.009197556814103836
2022-04-13,0.0013111802901735192
2022-04-14,0.018814706293933003
2022-04-15,-0.005234103244626365
2022-04-18,-0.011893954607030244
2022-04-19,0.004998010732265357
2022-04-20,-0.024685625846392
2022-04-21,-0.018702846667021822
2022-04-22,-0.0004417755880877783
2022-04-25,-0.04483745751289814
2022-04-26,-0.02304550022782348
2022-04-27,0.027397984229615036
2022-04-28,0.005846820691246979
2022-04-29,0.01740955646448361
2022-05-05,0.005904723496781283
2022-05-06,-0.018151160610803685
2022-05-09,0.0029657119008208443
2022-05-10,0.002317540183598865
2022-05-11,0.013166786973571432
2022-05-12,-0.007113928062793207
2022-05-13,0.008642383109124685
2022-05-16,0.0031899112418705133
2022-05-17,-0.00017239508603816844
2022-05-18,-0.0057989078503279945
2022-05-19,-0.00043520698154253523
2022-05-20,0.015446662383739707
2022-05-23,0.005759196460354277
2022-05-24,-0.017975038351239925
2022-05-25,0.014667391602546376
2022-05-26,0.01212421269850461
2022-05-27,0.0011452600884422903
2022-05-30,0.0014652540767712274
2022-05-31,0.0017934628891600468
2022-06-01,-0.002468817702604875
2022-06-02,-0.0004583259010120244
2022-06-06,0.009684392096379169
2022-06-07,0.0035910292911873753
2022-06-08,0.005810200817866429
2022-06-09,-0.0023967376271188945
2022-06-10,0.009737810635935151
2022-06-13,-0.004958177902770977
2022-06-14,0.009979485954606737
2022-06-15,0.0014057165391980764
2022-06-16,-0.007789199869046914
2022-06-17,0.0036314454319061884
2022-06-20,-0.005348965622125612
2022-06-21,-0.007602886908372741
2022-06-22,-0.005694154541194263
2022-06-23,0.0068701258860259795
2022-06-24,-0.0014145679111530196
2022-06-27,0.0057884983964835435
2022-06-28,0.011974483543715664
2022-06-29,-0.011487575399890093
2022-06-30,0.006258595485852947
2022-07-01,0.0019840634563770276
2022-07-04,0.005119847774881503
2022-07-05,0.004234538521664888
2022-07-06,-0.01765532531873304
2022-07-07,0.006057959585871853
2022-07-08,-9.71502136370983e-05
2022-07-11,-0.006726659342083829
2022-07-12,-0.0009942242863107964
2022-07-13,-9.390883937909766e-05
2022-07-14,-0.004472735224358315
2022-07-15,-0.01682358239438919
2022-07-18,0.017296624176331044
2022-07-19,5.68853884868048e-05
2022-07-20,0.005416348561840145
2022-07-21,-0.007028532602405546
2022-07-22,-0.0017229169448141901
2022-07-25,-0.00215869896709342
2022-07-26,0.0026707334090732004
2022-07-27,-0.0036362041013591195
2022-07-28,0.002838193283888568
2022-07-29,-0.0025985866577218353
2022-08-01,-0.0012579816196784943
2022-08-02,-0.020466687713091347
2022-08-03,-0.0032384262738253122
2022-08-04,0.0031890670050493952
2022-08-05,0.009501444032672168
2022-08-08,0.0034366931244627086
2022-08-09,1.658422424477557e-05
2022-08-10,-0.0028165474324785
2022-08-11,0.012798236975509969
2022-08-12,0.005467317997385646
2022-08-15,-0.0018644954233176803
2022-08-16,0.0021354589936584123
2022-08-17,0.007559237584883416
2022-08-18,-0.013656826702877378
2022-08-19,-0.0004381823061414547
2022-08-22,0.004681181085904207
2022-08-23,-0.00020520478849117563
2022-08-24,-0.011036655366295722
2022-08-25,0.009497205118713214
2022-08-26,-0.0025560150678363147
2022-08-29,-0.00174343645351549
2022-08-30,-0.0026389656581004006
2022-08-31,-0.004846885374945931
2022-09-01,-0.002234971129085994
2022-09-02,0.0008585000903751361
2022-09-05,0.002749834057242051
2022-09-06,0.009034966018566681
2022-09-07,-0.0005012453427255537
2022-09-08,-0.0002820249662303098
2022-09-09,0.007995183511573467
2022-09-13,-7.931531399596459e-05
2022-09-14,-0.007748953220526489
2022-09-15,-0.008355527393025808
2022-09-16,-0.022966011546337484
2022-09-19,-0.005333270437709814
2022-09-20,0.0034086876106034225
2022-09-21,0.0050304488789025825
2022-09-22,-0.001683908529272693
2022-09-23,-0.0022447049375329264
2022-09-26,-0.016272660712811526
2022-09-27,0.00842602342378962
2022-09-28,-0.015200679775793868
2022-09-29,-0.0029028404854400947
2022-09-30,-0.0010067951732228853
2022-10-10,-0.006131552074729818
2022-10-11,0.004004200522666812
2022-10-12,0.01617125364916072
2022-10-13,-0.0011472957827626251
2022-10-14,0.013267665718893262
2022-10-17,0.003949225845447879
2022-10-18,-0.001859730148851324
2022-10-19,-0.010221671371715368
2022-10-20,-0.0032431353552230258
2022-10-21,-0.00029206145743476686
2022-10-24,-0.00871395458454538
2022-10-25,-0.0019795660695670625
2022-10-26,0.006192643290861
2022-10-27,0.0018374745961384775
2022-10-28,-0.021881809011901843
2022-10-31,-0.0028059356996799067
2022-11-01,0.016239150930651203
2022-11-02,0.005224887754591734
2022-11-03,-0.00545216366644885
2022-11-04,0.018108558836367417
2022-11-07,0.008440076963947885
2022-11-08,0.003060853768557026
2022-11-09,0.0008464617933752194
2022-11-10,0.00011274981513031967
2022-11-11,0.01863659267876483
2022-11-14,0.003970838107322239
2022-11-15,0.012006960938279798
2022-11-16,-0.0007919199824107936
2022-11-17,-0.0013175626250166994
2022-11-18,-0.005855399097792535
2022-11-21,-0.0020766702710238727
2022-11-22,0.0041375589166161575
2022-11-23,0.0004839059957040259
2022-11-24,-0.00021477172525430355
2022-11-25,0.007570190964128143
2022-11-28,-0.006175443749221077
2022-11-29,0.020996124205617805
2022-11-30,0.001693758683452451
2022-12-01,-0.0011679599138489927
2022-12-02,-0.004094982183280971
2022-12-05,0.019974307539675662
2022-12-06,-0.006251476755680274
2022-12-07,-0.006418451510026069
2022-12-08,-0.00022162284670934618
2022-12-09,0.0038871557211443974
2022-12-12,-0.012184866515637438
2022-12-13,0.004640163174133516
2022-12-14,-8.58859036000359e-05
2022-12-15,-0.006011211786356774
2022-12-16,0.0010385515012238944
2022-12-19,-0.015784852045522046
2022-12-20,-0.0053881550749784735
2022-12-21,-0.0002565494830708559
2022-12-22,-0.0042794296015061795
2022-12-23,-0.0007387362214001936
2022-12-26,0.0023240589001607415
2022-12-27,0.007801539873184771
2022-12-28,-0.0020304323272392066
2022-12-29,-0.005966981103997737
2022-12-30,0.0022647878799857413
2023-01-03,0.007084676113273014
2023-01-04,0.004503407584866004
2023-01-05,0.004661305478949496
2023-01-06,-0.0019028066790429676
2023-01-09,0.001876827824076388
2023-01-10,-0.004471915958612516
2023-01-11,-0.0016405171800191187
2023-01-12,0.0007298261221206914
2023-01-13,0.00612877947344348
2023-01-16,0.006885618424009365
2023-01-17,0.0007945366744970261
2023-01-18,0.0038186146386962605
2023-01-19,0.008495082197996107
2023-01-20,0.0052990675120019315
2023-01-30,0.0016109715933743107
2023-01-31,-0.0003280510655482294
2023-02-01,0.010037713080046862
2023-02-02,-0.00223561495025415
2023-02-03,-0.0054918831116609335
2023-02-06,-0.0040753663451503774
2023-02-07,0.0038164303096532848
2023-02-08,-0.003376236692859247
2023-02-09,0.00767390571849158
2023-02-10,-0.0011275867710028864
2023-02-13,0.002504027697948441
2023-02-14,0.004477701992632088
2023-02-15,-0.0027649626495470647
2023-02-16,-0.005926151752864484
2023-02-17,-0.003073908520336621
2023-02-20,0.016460463172202955
2023-02-21,0.00562295315157213
2023-02-22,0.00020031369049311465
2023-02-23,-0.0003640727410026967
2023-02-24,-0.003729802916858871
2023-02-27,-0.0038742732297143423
2023-02-28,0.004162422953390088
2023-03-01,0.0072922044084478
2023-03-02,0.002702296478127364
2023-03-03,0.006022238357799692
2023-03-06,-0.005257912153030286
2023-03-07,-0.00849026192836444
2023-03-08,8.360452504496685e-05
2023-03-09,-0.0007250722831061429
2023-03-10,-0.01237154420728126
2023-03-13,0.005125781237196092
2023-03-14,-0.006499353446166034
2023-03-15,0.00744982239333547
2023-03-16,-0.010331512612708593
2023-03-17,0.0036019813634566855
2023-03-20,-0.005037940136530583
2023-03-21,0.0038426527064800986
2023-03-22,0.0017820324301920376
2023-03-23,0.0037128628536389208
2023-03-24,0.0001418912007544737
2023-03-27,-0.0047797200848337384
2023-03-28,0.0010485295917554982
2023-03-29,-0.004582715524487413
2023-03-30,0.005003328339715063
2023-03-31,0.002687291699514427
2023-04-03,0.0038140359542042646
2023-04-04,0.003996495111117548
2023-04-06,-0.0008588427837681323
2023-04-07,0.0012474174531265092
2023-04-10,-0.00048695193391423697
2023-04-11,0.0020746919043388434
2023-04-12,0.0012016618030561421
2023-04-13,0.0017537478400544426
2023-04-14,0.0007603558004616318
2023-04-17,0.01078462697899929
2023-04-18,-0.0009679608958383934
2023-04-19,-0.006832876487070094
2023-04-20,-0.003966630558016271
2023-04-21,-0.010215475969954979
2023-04-24,-0.0032656676187950984
2023-04-25,-0.003613735792596273
2023-04-26,0.004719854362116083
2023-04-27,0.005663929443557203
2023-04-28,0.11191830766438415
